05.04.2016 08:00:00.000 GMT-0600,0.75378,1.13754,1.4133,0.68041
05.04.2016 09:00:00.000 GMT-0600,0.75252,1.13782,1.41539,0.67934
05.04.2016 10:00:00.000 GMT-0600,0.75216,1.13961,1.41633,0.67889
05.04.2016 11:00:00.000 GMT-0600,0.75236,1.13875,1.41473,0.67929
05.04.2016 12:00:00.000 GMT-0600,0.75374,1.13854,1.41548,0.67973
05.04.2016 13:00:00.000 GMT-0600,0.7536,1.13869,1.41561,0.67948
05.04.2016 14:00:00.000 GMT-0600,0.7542,1.1383,1.41601,0.68028
05.04.2016 15:00:00.000 GMT-0600,0.75408,1.13835,1.41583,0.68035
05.04.2016 16:00:00.000 GMT-0600,0.75431,1.13833,1.41554,0.68007
05.04.2016 17:00:00.000 GMT-0600,0.7544,1.13805,1.41552,0.67991
05.04.2016 18:00:00.000 GMT-0600,0.75482,1.13828,1.41531,0.68057
05.04.2016 19:00:00.000 GMT-0600,0.75535,1.13712,1.41547,0.68077
05.04.2016 20:00:00.000 GMT-0600,0.75619,1.13782,1.41652,0.6805
05.04.2016 21:00:00.000 GMT-0600,0.75625,1.13669,1.41587,0.68103
05.04.2016 22:00:00.000 GMT-0600,0.75575,1.1372,1.41634,0.68096
05.04.2016 23:00:00.000 GMT-0600,0.75569,1.13683,1.41543,0.68112
06.04.2016 00:00:00.000 GMT-0600,0.75655,1.13603,1.41346,0.68122
06.04.2016 01:00:00.000 GMT-0600,0.75601,1.13575,1.41371,0.67999
06.04.2016 02:00:00.000 GMT-0600,0.75512,1.13493,1.41106,0.6791
06.04.2016 03:00:00.000 GMT-0600,0.75483,1.13531,1.41029,0.67894
06.04.2016 04:00:00.000 GMT-0600,0.75381,1.13488,1.40711,0.67821
06.04.2016 05:00:00.000 GMT-0600,0.7535,1.13438,1.40194,0.67753
06.04.2016 06:00:00.000 GMT-0600,0.75472,1.13656,1.40463,0.67843
06.04.2016 07:00:00.000 GMT-0600,0.75688,1.13892,1.40757,0.68009
06.04.2016 08:00:00.000 GMT-0600,0.75604,1.13736,1.40858,0.68026
06.04.2016 09:00:00.000 GMT-0600,0.76116,1.14278,1.41604,0.68373
06.04.2016 10:00:00.000 GMT-0600,0.7593,1.14143,1.41274,0.68174
06.04.2016 11:00:00.000 GMT-0600,0.75963,1.14123,1.41246,0.68204
06.04.2016 12:00:00.000 GMT-0600,0.75932,1.14073,1.4125,0.68214
06.04.2016 13:00:00.000 GMT-0600,0.7605,1.13998,1.41193,0.68287
06.04.2016 14:00:00.000 GMT-0600,0.75984,1.13986,1.41207,0.68191
06.04.2016 15:00:00.000 GMT-0600,0.75995,1.13958,1.41196,0.68196
06.04.2016 16:00:00.000 GMT-0600,0.76006,1.13964,1.41264,0.68252
06.04.2016 17:00:00.000 GMT-0600,0.761,1.14001,1.41311,0.68285
06.04.2016 18:00:00.000 GMT-0600,0.76148,1.14114,1.41364,0.68298
06.04.2016 19:00:00.000 GMT-0600,0.76112,1.13981,1.41228,0.68182
06.04.2016 20:00:00.000 GMT-0600,0.76041,1.13994,1.41185,0.68186
06.04.2016 21:00:00.000 GMT-0600,0.75962,1.1397,1.41116,0.68161
06.04.2016 22:00:00.000 GMT-0600,0.76106,1.14061,1.4121,0.68249
06.04.2016 23:00:00.000 GMT-0600,0.76191,1.14161,1.41441,0.68406
07.04.2016 00:00:00.000 GMT-0600,0.76149,1.14471,1.41152,0.68484
07.04.2016 01:00:00.000 GMT-0600,0.75877,1.14058,1.40833,0.68298
07.04.2016 02:00:00.000 GMT-0600,0.75802,1.13866,1.4083,0.68297
07.04.2016 03:00:00.000 GMT-0600,0.75529,1.13939,1.40737,0.68016
07.04.2016 04:00:00.000 GMT-0600,0.75527,1.13728,1.40762,0.68061
07.04.2016 05:00:00.000 GMT-0600,0.7529,1.13678,1.40784,0.67891
07.04.2016 06:00:00.000 GMT-0600,0.75459,1.13775,1.4091,0.68006
07.04.2016 07:00:00.000 GMT-0600,0.75268,1.13518,1.41005,0.67915
07.04.2016 08:00:00.000 GMT-0600,0.75156,1.13793,1.40945,0.67852
07.04.2016 09:00:00.000 GMT-0600,0.75038,1.13856,1.40828,0.67728
07.04.2016 10:00:00.000 GMT-0600,0.7505,1.13756,1.40674,0.67689
07.04.2016 11:00:00.000 GMT-0600,0.75038,1.13751,1.4059,0.67717
07.04.2016 12:00:00.000 GMT-0600,0.75069,1.13797,1.40626,0.67741
07.04.2016 13:00:00.000 GMT-0600,0.75065,1.1372,1.40546,0.67792
07.04.2016 14:00:00.000 GMT-0600,0.75037,1.1377,1.40553,0.67751
07.04.2016 15:00:00.000 GMT-0600,0.75046,1.13715,1.40515,0.67759
07.04.2016 16:00:00.000 GMT-0600,0.75057,1.13724,1.40531,0.67767
07.04.2016 17:00:00.000 GMT-0600,0.75132,1.13668,1.40517,0.67787
07.04.2016 18:00:00.000 GMT-0600,0.75184,1.13684,1.40571,0.67836
07.04.2016 19:00:00.000 GMT-0600,0.75312,1.13605,1.40661,0.67881
07.04.2016 20:00:00.000 GMT-0600,0.75333,1.13638,1.4065,0.6784
07.04.2016 21:00:00.000 GMT-0600,0.75311,1.13669,1.4066,0.67825
07.04.2016 22:00:00.000 GMT-0600,0.75391,1.13645,1.40709,0.67734
07.04.2016 23:00:00.000 GMT-0600,0.75351,1.13691,1.40723,0.67889
08.04.2016 00:00:00.000 GMT-0600,0.75316,1.13643,1.40505,0.67827
08.04.2016 01:00:00.000 GMT-0600,0.75517,1.13788,1.41225,0.67919
08.04.2016 02:00:00.000 GMT-0600,0.75479,1.13866,1.4106,0.67875
08.04.2016 03:00:00.000 GMT-0600,0.75392,1.13748,1.40787,0.67863
08.04.2016 04:00:00.000 GMT-0600,0.75421,1.13668,1.4068,0.67889
08.04.2016 05:00:00.000 GMT-0600,0.75394,1.1367,1.40838,0.67875
08.04.2016 06:00:00.000 GMT-0600,0.75568,1.13633,1.40923,0.68075
08.04.2016 07:00:00.000 GMT-0600,0.75507,1.13833,1.40872,0.68044
08.04.2016 08:00:00.000 GMT-0600,0.75692,1.14063,1.41051,0.68245
08.04.2016 09:00:00.000 GMT-0600,0.75535,1.14046,1.41029,0.68129
08.04.2016 10:00:00.000 GMT-0600,0.75591,1.14071,1.4117,0.68158
08.04.2016 11:00:00.000 GMT-0600,0.755,1.13987,1.41135,0.68064
08.04.2016 12:00:00.000 GMT-0600,0.75545,1.1397,1.4122,0.68117
08.04.2016 13:00:00.000 GMT-0600,0.75521,1.14003,1.41263,0.6807
08.04.2016 14:00:00.000 GMT-0600,0.75497,1.1395,1.41231,0.6804
10.04.2016 15:00:00.000 GMT-0600,0.75463,1.14053,1.41225,0.68057
10.04.2016 16:00:00.000 GMT-0600,0.75617,1.14048,1.41258,0.68145
10.04.2016 17:00:00.000 GMT-0600,0.75633,1.14047,1.41299,0.68148
10.04.2016 18:00:00.000 GMT-0600,0.75417,1.13956,1.41175,0.68021
10.04.2016 19:00:00.000 GMT-0600,0.75468,1.14115,1.41186,0.68019
10.04.2016 20:00:00.000 GMT-0600,0.75635,1.14101,1.41315,0.68167
10.04.2016 21:00:00.000 GMT-0600,0.75592,1.14115,1.413,0.68134
10.04.2016 22:00:00.000 GMT-0600,0.75648,1.14102,1.41383,0.68177
10.04.2016 23:00:00.000 GMT-0600,0.75608,1.14074,1.4127,0.68152
11.04.2016 00:00:00.000 GMT-0600,0.75555,1.14145,1.41386,0.68197
11.04.2016 01:00:00.000 GMT-0600,0.75433,1.13778,1.41425,0.68165
11.04.2016 02:00:00.000 GMT-0600,0.75523,1.13927,1.41967,0.68209
11.04.2016 03:00:00.000 GMT-0600,0.75542,1.13812,1.41976,0.68309
11.04.2016 04:00:00.000 GMT-0600,0.75668,1.13907,1.4234,0.68394
11.04.2016 05:00:00.000 GMT-0600,0.75599,1.13918,1.4221,0.68258
11.04.2016 06:00:00.000 GMT-0600,0.75919,1.14115,1.42371,0.68549
11.04.2016 07:00:00.000 GMT-0600,0.76231,1.14408,1.4277,0.6875
11.04.2016 08:00:00.000 GMT-0600,0.76023,1.14429,1.42628,0.68632
11.04.2016 09:00:00.000 GMT-0600,0.75971,1.1411,1.42383,0.68576
11.04.2016 10:00:00.000 GMT-0600,0.76081,1.14136,1.42422,0.68657
11.04.2016 11:00:00.000 GMT-0600,0.76001,1.14048,1.42321,0.68598
11.04.2016 12:00:00.000 GMT-0600,0.76094,1.14115,1.42391,0.6869
11.04.2016 13:00:00.000 GMT-0600,0.75953,1.14052,1.42349,0.68578
11.04.2016 14:00:00.000 GMT-0600,0.7592,1.14074,1.42348,0.68563
11.04.2016 15:00:00.000 GMT-0600,0.7593,1.14044,1.42306,0.68518
11.04.2016 16:00:00.000 GMT-0600,0.75932,1.14099,1.42276,0.68572
11.04.2016 17:00:00.000 GMT-0600,0.75922,1.14102,1.42318,0.68566
11.04.2016 18:00:00.000 GMT-0600,0.75928,1.14104,1.42355,0.68613
11.04.2016 19:00:00.000 GMT-0600,0.76207,1.14105,1.42357,0.68666
11.04.2016 20:00:00.000 GMT-0600,0.76136,1.14089,1.42335,0.68662
11.04.2016 21:00:00.000 GMT-0600,0.7628,1.14052,1.42346,0.68822
11.04.2016 22:00:00.000 GMT-0600,0.76359,1.14083,1.42433,0.68832
11.04.2016 23:00:00.000 GMT-0600,0.76243,1.14119,1.42434,0.68745
12.04.2016 00:00:00.000 GMT-0600,0.76384,1.14201,1.42588,0.68802
12.04.2016 01:00:00.000 GMT-0600,0.76339,1.14304,1.42546,0.68807
12.04.2016 02:00:00.000 GMT-0600,0.76538,1.14333,1.42928,0.68907
12.04.2016 03:00:00.000 GMT-0600,0.76583,1.1421,1.43058,0.68925
12.04.2016 04:00:00.000 GMT-0600,0.76604,1.14094,1.43159,0.68891
12.04.2016 05:00:00.000 GMT-0600,0.76597,1.14106,1.43073,0.68864
12.04.2016 06:00:00.000 GMT-0600,0.76506,1.13826,1.42624,0.69015
12.04.2016 07:00:00.000 GMT-0600,0.76259,1.13707,1.42318,0.6879
12.04.2016 08:00:00.000 GMT-0600,0.76312,1.13742,1.42074,0.6886
12.04.2016 09:00:00.000 GMT-0600,0.76569,1.13948,1.42426,0.68995
12.04.2016 10:00:00.000 GMT-0600,0.76597,1.13755,1.42429,0.68995
12.04.2016 11:00:00.000 GMT-0600,0.76703,1.13728,1.42545,0.69081
12.04.2016 12:00:00.000 GMT-0600,0.76879,1.13963,1.42752,0.69222
12.04.2016 13:00:00.000 GMT-0600,0.76837,1.13916,1.42683,0.6917
12.04.2016 14:00:00.000 GMT-0600,0.7681,1.1384,1.42736,0.69243
12.04.2016 15:00:00.000 GMT-0600,0.76817,1.13832,1.42594,0.69195
12.04.2016 16:00:00.000 GMT-0600,0.76817,1.13858,1.42644,0.692
12.04.2016 17:00:00.000 GMT-0600,0.76841,1.13831,1.42653,0.69225
12.04.2016 18:00:00.000 GMT-0600,0.76788,1.13804,1.42694,0.69302
12.04.2016 19:00:00.000 GMT-0600,0.76839,1.13708,1.42685,0.69316
12.04.2016 20:00:00.000 GMT-0600,0.77025,1.13676,1.42615,0.69449
12.04.2016 21:00:00.000 GMT-0600,0.76979,1.13694,1.42662,0.69427
12.04.2016 22:00:00.000 GMT-0600,0.76976,1.13672,1.42604,0.69406
12.04.2016 23:00:00.000 GMT-0600,0.76732,1.13601,1.42443,0.69245
13.04.2016 00:00:00.000 GMT-0600,0.76458,1.13521,1.42283,0.68989
13.04.2016 01:00:00.000 GMT-0600,0.76603,1.13531,1.4224,0.69121
13.04.2016 02:00:00.000 GMT-0600,0.7666,1.13375,1.42039,0.69262
13.04.2016 03:00:00.000 GMT-0600,0.76689,1.13138,1.42331,0.69235
13.04.2016 04:00:00.000 GMT-0600,0.76601,1.13032,1.42469,0.69145
13.04.2016 05:00:00.000 GMT-0600,0.7657,1.13028,1.42352,0.69129
13.04.2016 06:00:00.000 GMT-0600,0.76549,1.13129,1.42425,0.69175
13.04.2016 07:00:00.000 GMT-0600,0.76489,1.12813,1.42106,0.69149
13.04.2016 08:00:00.000 GMT-0600,0.76377,1.12837,1.4207,0.69062
13.04.2016 09:00:00.000 GMT-0600,0.76482,1.12793,1.42213,0.69137
13.04.2016 10:00:00.000 GMT-0600,0.76506,1.1287,1.4223,0.69185
13.04.2016 11:00:00.000 GMT-0600,0.76591,1.12826,1.42137,0.69232
13.04.2016 12:00:00.000 GMT-0600,0.7658,1.12837,1.42131,0.69233
13.04.2016 13:00:00.000 GMT-0600,0.76543,1.128,1.42043,0.69196
13.04.2016 14:00:00.000 GMT-0600,0.76518,1.12733,1.42026,0.69186
13.04.2016 15:00:00.000 GMT-0600,0.76524,1.12778,1.42028,0.69178
13.04.2016 16:00:00.000 GMT-0600,0.76637,1.12827,1.4204,0.69131
13.04.2016 17:00:00.000 GMT-0600,0.76579,1.12779,1.41882,0.69118
13.04.2016 18:00:00.000 GMT-0600,0.76335,1.12659,1.41733,0.68898
13.04.2016 19:00:00.000 GMT-0600,0.76267,1.1263,1.41517,0.68479
13.04.2016 20:00:00.000 GMT-0600,0.76468,1.12687,1.4158,0.6857
13.04.2016 21:00:00.000 GMT-0600,0.7643,1.12659,1.41389,0.68375
13.04.2016 22:00:00.000 GMT-0600,0.76522,1.12617,1.41355,0.6844
13.04.2016 23:00:00.000 GMT-0600,0.76537,1.12627,1.41288,0.68419
14.04.2016 00:00:00.000 GMT-0600,0.76541,1.12643,1.4133,0.68356
14.04.2016 01:00:00.000 GMT-0600,0.76644,1.12532,1.41248,0.68551
14.04.2016 02:00:00.000 GMT-0600,0.76849,1.12677,1.4144,0.68698
14.04.2016 03:00:00.000 GMT-0600,0.76899,1.1256,1.41446,0.68573
14.04.2016 04:00:00.000 GMT-0600,0.77023,1.12593,1.41249,0.68615
14.04.2016 05:00:00.000 GMT-0600,0.77019,1.12597,1.41428,0.68669
14.04.2016 06:00:00.000 GMT-0600,0.77133,1.12763,1.41655,0.6872
14.04.2016 07:00:00.000 GMT-0600,0.77139,1.12801,1.41402,0.6873
14.04.2016 08:00:00.000 GMT-0600,0.77044,1.12628,1.41399,0.68641
14.04.2016 09:00:00.000 GMT-0600,0.77029,1.12628,1.41474,0.68639
14.04.2016 10:00:00.000 GMT-0600,0.77025,1.12619,1.41569,0.68655
14.04.2016 11:00:00.000 GMT-0600,0.77072,1.12701,1.41591,0.68702
14.04.2016 12:00:00.000 GMT-0600,0.77023,1.1267,1.41537,0.68624
14.04.2016 13:00:00.000 GMT-0600,0.76927,1.12552,1.41516,0.68532
14.04.2016 14:00:00.000 GMT-0600,0.76942,1.12676,1.41521,0.6842
14.04.2016 15:00:00.000 GMT-0600,0.76895,1.12601,1.41477,0.6844
14.04.2016 16:00:00.000 GMT-0600,0.76978,1.12664,1.41484,0.68553
14.04.2016 17:00:00.000 GMT-0600,0.76897,1.12651,1.41398,0.68594
14.04.2016 18:00:00.000 GMT-0600,0.76905,1.12554,1.414,0.68562
14.04.2016 19:00:00.000 GMT-0600,0.77146,1.12583,1.41501,0.6879
14.04.2016 20:00:00.000 GMT-0600,0.77104,1.1259,1.4148,0.68825
14.04.2016 21:00:00.000 GMT-0600,0.76941,1.12621,1.4155,0.6877
14.04.2016 22:00:00.000 GMT-0600,0.77113,1.12624,1.41534,0.68894
14.04.2016 23:00:00.000 GMT-0600,0.77095,1.12575,1.41484,0.68845
15.04.2016 00:00:00.000 GMT-0600,0.77189,1.12582,1.41617,0.69026
15.04.2016 01:00:00.000 GMT-0600,0.77194,1.12594,1.41615,0.69137
15.04.2016 02:00:00.000 GMT-0600,0.77188,1.12647,1.41648,0.69078
15.04.2016 03:00:00.000 GMT-0600,0.77207,1.12627,1.41788,0.69113
15.04.2016 04:00:00.000 GMT-0600,0.77194,1.12787,1.41868,0.69168
15.04.2016 05:00:00.000 GMT-0600,0.77103,1.12815,1.41895,0.69122
15.04.2016 06:00:00.000 GMT-0600,0.76905,1.12745,1.4164,0.69021
15.04.2016 07:00:00.000 GMT-0600,0.76869,1.12885,1.41655,0.68964
15.04.2016 08:00:00.000 GMT-0600,0.7703,1.12951,1.41774,0.6906
15.04.2016 09:00:00.000 GMT-0600,0.77153,1.12936,1.42152,0.69107
15.04.2016 10:00:00.000 GMT-0600,0.77238,1.12977,1.42273,0.69191
15.04.2016 11:00:00.000 GMT-0600,0.77187,1.12888,1.42109,0.69127
15.04.2016 12:00:00.000 GMT-0600,0.77196,1.12863,1.42045,0.69168
15.04.2016 13:00:00.000 GMT-0600,0.7715,1.12828,1.41971,0.69125
15.04.2016 14:00:00.000 GMT-0600,0.77199,1.12823,1.41982,0.6917
17.04.2016 15:00:00.000 GMT-0600,0.76635,1.12955,1.41892,0.68888
17.04.2016 16:00:00.000 GMT-0600,0.76608,1.12913,1.41726,0.69052
17.04.2016 17:00:00.000 GMT-0600,0.76438,1.12975,1.41787,0.68899
17.04.2016 18:00:00.000 GMT-0600,0.76506,1.12949,1.41739,0.68841
17.04.2016 19:00:00.000 GMT-0600,0.76643,1.1293,1.4174,0.69074
17.04.2016 20:00:00.000 GMT-0600,0.76684,1.12828,1.41659,0.69086
17.04.2016 21:00:00.000 GMT-0600,0.76751,1.12836,1.41686,0.6917
17.04.2016 22:00:00.000 GMT-0600,0.76736,1.12864,1.41706,0.69223
17.04.2016 23:00:00.000 GMT-0600,0.7667,1.12845,1.41636,0.69171
18.04.2016 00:00:00.000 GMT-0600,0.76485,1.12893,1.41401,0.68972
18.04.2016 01:00:00.000 GMT-0600,0.76861,1.13015,1.41803,0.69241
18.04.2016 02:00:00.000 GMT-0600,0.76924,1.13019,1.41854,0.69318
18.04.2016 03:00:00.000 GMT-0600,0.77075,1.13064,1.41898,0.6933
18.04.2016 04:00:00.000 GMT-0600,0.77043,1.13046,1.41943,0.69339
18.04.2016 05:00:00.000 GMT-0600,0.77074,1.1309,1.41774,0.69395
18.04.2016 06:00:00.000 GMT-0600,0.77181,1.13071,1.41926,0.69377
18.04.2016 07:00:00.000 GMT-0600,0.77154,1.13068,1.4209,0.69201
18.04.2016 08:00:00.000 GMT-0600,0.77481,1.13291,1.42721,0.6944
18.04.2016 09:00:00.000 GMT-0600,0.77444,1.13205,1.42731,0.69446
18.04.2016 10:00:00.000 GMT-0600,0.77545,1.13245,1.4276,0.69551
18.04.2016 11:00:00.000 GMT-0600,0.77447,1.13172,1.42794,0.69447
18.04.2016 12:00:00.000 GMT-0600,0.77437,1.13121,1.42752,0.69439
18.04.2016 13:00:00.000 GMT-0600,0.77485,1.13073,1.42734,0.69468
18.04.2016 14:00:00.000 GMT-0600,0.77486,1.13123,1.42768,0.69479
18.04.2016 15:00:00.000 GMT-0600,0.77504,1.1313,1.42751,0.69585
18.04.2016 16:00:00.000 GMT-0600,0.77532,1.131,1.42707,0.69552
18.04.2016 17:00:00.000 GMT-0600,0.77685,1.13077,1.42836,0.698
18.04.2016 18:00:00.000 GMT-0600,0.77689,1.13103,1.42907,0.69781
18.04.2016 19:00:00.000 GMT-0600,0.77696,1.13199,1.43031,0.69847
18.04.2016 20:00:00.000 GMT-0600,0.77749,1.13216,1.43082,0.69851
18.04.2016 21:00:00.000 GMT-0600,0.778,1.13228,1.43132,0.69963
18.04.2016 22:00:00.000 GMT-0600,0.7777,1.13238,1.43076,0.69992
18.04.2016 23:00:00.000 GMT-0600,0.77873,1.13252,1.43132,0.70039
19.04.2016 00:00:00.000 GMT-0600,0.77962,1.13391,1.43338,0.70211
19.04.2016 01:00:00.000 GMT-0600,0.77882,1.13269,1.43074,0.70202
19.04.2016 02:00:00.000 GMT-0600,0.77719,1.13323,1.43202,0.70067
19.04.2016 03:00:00.000 GMT-0600,0.77841,1.13316,1.43497,0.70161
19.04.2016 04:00:00.000 GMT-0600,0.779,1.13344,1.43669,0.70325
19.04.2016 05:00:00.000 GMT-0600,0.77906,1.13409,1.43746,0.70298
19.04.2016 06:00:00.000 GMT-0600,0.77989,1.13538,1.43799,0.70307
19.04.2016 07:00:00.000 GMT-0600,0.78139,1.13777,1.44132,0.70432
19.04.2016 08:00:00.000 GMT-0600,0.78114,1.13767,1.44023,0.70332
19.04.2016 09:00:00.000 GMT-0600,0.78043,1.13752,1.43945,0.70325
19.04.2016 10:00:00.000 GMT-0600,0.77999,1.13759,1.43849,0.70291
19.04.2016 11:00:00.000 GMT-0600,0.78158,1.13786,1.43966,0.70419
19.04.2016 12:00:00.000 GMT-0600,0.78184,1.13752,1.44024,0.70451
19.04.2016 13:00:00.000 GMT-0600,0.78183,1.13627,1.43974,0.70508
19.04.2016 14:00:00.000 GMT-0600,0.78125,1.13573,1.43969,0.70418
19.04.2016 15:00:00.000 GMT-0600,0.78128,1.13553,1.43932,0.70455
19.04.2016 16:00:00.000 GMT-0600,0.78045,1.13566,1.43865,0.70426
19.04.2016 17:00:00.000 GMT-0600,0.77966,1.13583,1.43855,0.7031
19.04.2016 18:00:00.000 GMT-0600,0.77937,1.13575,1.43845,0.70112
19.04.2016 19:00:00.000 GMT-0600,0.77897,1.13669,1.43856,0.70168
19.04.2016 20:00:00.000 GMT-0600,0.77921,1.13702,1.43827,0.70202
19.04.2016 21:00:00.000 GMT-0600,0.77778,1.13627,1.43709,0.70108
19.04.2016 22:00:00.000 GMT-0600,0.77828,1.1361,1.43641,0.70076
19.04.2016 23:00:00.000 GMT-0600,0.7773,1.13575,1.43577,0.69962
20.04.2016 00:00:00.000 GMT-0600,0.77877,1.13612,1.43686,0.70067
20.04.2016 01:00:00.000 GMT-0600,0.77942,1.13634,1.43733,0.70073
20.04.2016 02:00:00.000 GMT-0600,0.78131,1.13656,1.43741,0.70081
20.04.2016 03:00:00.000 GMT-0600,0.782,1.13715,1.44044,0.70138
20.04.2016 04:00:00.000 GMT-0600,0.78105,1.13677,1.43765,0.70044
20.04.2016 05:00:00.000 GMT-0600,0.78178,1.13781,1.43787,0.7012
20.04.2016 06:00:00.000 GMT-0600,0.78105,1.13658,1.43805,0.69897
20.04.2016 07:00:00.000 GMT-0600,0.78024,1.13392,1.43921,0.69811
20.04.2016 08:00:00.000 GMT-0600,0.78076,1.13295,1.44011,0.69973
20.04.2016 09:00:00.000 GMT-0600,0.78155,1.13282,1.43732,0.69956
20.04.2016 10:00:00.000 GMT-0600,0.78092,1.13272,1.43815,0.69854
20.04.2016 11:00:00.000 GMT-0600,0.78105,1.13131,1.4373,0.69836
20.04.2016 12:00:00.000 GMT-0600,0.77999,1.13022,1.43655,0.69793
20.04.2016 13:00:00.000 GMT-0600,0.77898,1.12909,1.43317,0.6973
20.04.2016 14:00:00.000 GMT-0600,0.77931,1.12965,1.43307,0.69742
20.04.2016 15:00:00.000 GMT-0600,0.77926,1.12997,1.43332,0.69755
20.04.2016 16:00:00.000 GMT-0600,0.77952,1.13013,1.43348,0.69725
20.04.2016 17:00:00.000 GMT-0600,0.78,1.13022,1.43356,0.69747
20.04.2016 18:00:00.000 GMT-0600,0.77932,1.12988,1.4324,0.69634
20.04.2016 19:00:00.000 GMT-0600,0.78025,1.12974,1.43323,0.69649
20.04.2016 20:00:00.000 GMT-0600,0.77992,1.12987,1.43321,0.69617
20.04.2016 21:00:00.000 GMT-0600,0.78114,1.12955,1.43439,0.69741
20.04.2016 22:00:00.000 GMT-0600,0.78052,1.12926,1.43362,0.69726
20.04.2016 23:00:00.000 GMT-0600,0.78118,1.12968,1.43434,0.69793
21.04.2016 00:00:00.000 GMT-0600,0.78073,1.12981,1.43469,0.69628
21.04.2016 01:00:00.000 GMT-0600,0.78123,1.12922,1.43326,0.69642
21.04.2016 02:00:00.000 GMT-0600,0.78085,1.12928,1.43138,0.69617
21.04.2016 03:00:00.000 GMT-0600,0.781,1.13035,1.43571,0.69592
21.04.2016 04:00:00.000 GMT-0600,0.78094,1.13106,1.43752,0.69639
21.04.2016 05:00:00.000 GMT-0600,0.78093,1.13281,1.43909,0.696
21.04.2016 06:00:00.000 GMT-0600,0.78221,1.13758,1.44298,0.69727
21.04.2016 07:00:00.000 GMT-0600,0.77632,1.1296,1.43371,0.69279
21.04.2016 08:00:00.000 GMT-0600,0.77687,1.12886,1.43377,0.69327
21.04.2016 09:00:00.000 GMT-0600,0.77559,1.12996,1.43363,0.69226
21.04.2016 10:00:00.000 GMT-0600,0.77544,1.12978,1.43296,0.69183
21.04.2016 11:00:00.000 GMT-0600,0.77386,1.12912,1.43245,0.69109
21.04.2016 12:00:00.000 GMT-0600,0.7744,1.12942,1.4325,0.691
21.04.2016 13:00:00.000 GMT-0600,0.77412,1.12897,1.43277,0.6914
21.04.2016 14:00:00.000 GMT-0600,0.77362,1.12869,1.43222,0.69093
21.04.2016 15:00:00.000 GMT-0600,0.77382,1.12846,1.43164,0.69122
21.04.2016 16:00:00.000 GMT-0600,0.77409,1.12882,1.43163,0.69133
21.04.2016 17:00:00.000 GMT-0600,0.77441,1.12902,1.43224,0.69055
21.04.2016 18:00:00.000 GMT-0600,0.77614,1.12976,1.43323,0.69209
21.04.2016 19:00:00.000 GMT-0600,0.7764,1.13007,1.43465,0.6931
21.04.2016 20:00:00.000 GMT-0600,0.77589,1.13011,1.43418,0.69224
21.04.2016 21:00:00.000 GMT-0600,0.7744,1.13006,1.43423,0.6914
21.04.2016 22:00:00.000 GMT-0600,0.77448,1.12944,1.43492,0.69104
21.04.2016 23:00:00.000 GMT-0600,0.77613,1.12968,1.4358,0.6923
22.04.2016 00:00:00.000 GMT-0600,0.77502,1.1294,1.43632,0.69031
22.04.2016 01:00:00.000 GMT-0600,0.77391,1.12801,1.4339,0.68772
22.04.2016 02:00:00.000 GMT-0600,0.77424,1.12731,1.43444,0.68817
22.04.2016 03:00:00.000 GMT-0600,0.7741,1.12791,1.43474,0.68821
22.04.2016 04:00:00.000 GMT-0600,0.77487,1.1269,1.43768,0.68911
22.04.2016 05:00:00.000 GMT-0600,0.77422,1.12641,1.43846,0.68884
22.04.2016 06:00:00.000 GMT-0600,0.77217,1.12562,1.43762,0.68644
22.04.2016 07:00:00.000 GMT-0600,0.77429,1.12519,1.44087,0.68846
22.04.2016 08:00:00.000 GMT-0600,0.77247,1.12401,1.44061,0.68628
22.04.2016 09:00:00.000 GMT-0600,0.77119,1.12388,1.43873,0.68519
22.04.2016 10:00:00.000 GMT-0600,0.76981,1.12228,1.43857,0.68468
22.04.2016 11:00:00.000 GMT-0600,0.77078,1.12201,1.4399,0.68543
22.04.2016 12:00:00.000 GMT-0600,0.77077,1.12281,1.44055,0.68479
22.04.2016 13:00:00.000 GMT-0600,0.77117,1.12221,1.4412,0.68569
22.04.2016 14:00:00.000 GMT-0600,0.77069,1.12227,1.43983,0.68514
24.04.2016 15:00:00.000 GMT-0600,0.7707,1.1222,1.44547,0.68527
24.04.2016 16:00:00.000 GMT-0600,0.77084,1.12309,1.44522,0.68641
24.04.2016 17:00:00.000 GMT-0600,0.77091,1.12312,1.44437,0.68648
24.04.2016 18:00:00.000 GMT-0600,0.76939,1.1227,1.44375,0.68467
24.04.2016 19:00:00.000 GMT-0600,0.7693,1.12391,1.44339,0.6842
24.04.2016 20:00:00.000 GMT-0600,0.77022,1.1245,1.4433,0.68605
24.04.2016 21:00:00.000 GMT-0600,0.77035,1.12439,1.44381,0.6857
24.04.2016 22:00:00.000 GMT-0600,0.76992,1.12412,1.44268,0.68528
24.04.2016 23:00:00.000 GMT-0600,0.77111,1.12392,1.4442,0.68589
25.04.2016 00:00:00.000 GMT-0600,0.77176,1.12395,1.44276,0.68707
25.04.2016 01:00:00.000 GMT-0600,0.77078,1.12543,1.44117,0.68623
25.04.2016 02:00:00.000 GMT-0600,0.77079,1.12558,1.44274,0.68723
25.04.2016 03:00:00.000 GMT-0600,0.77089,1.1255,1.44303,0.68694
25.04.2016 04:00:00.000 GMT-0600,0.77136,1.12547,1.44526,0.68689
